0.94518	404.933	0.0094518	31.5607
0.567108	275.427	0.00567108	22.1732
0.283554	188.286	0.00283554	22.4194
0.132325	159.975	0.00132325	12.1364
0.0567108	108.457	0.000567108	6.41514
-0.94518	416.247	0.0094518	33.6873
-0.567108	297.794	0.00567108	25.4908
-0.283554	213.775	0.00283554	13.8748
-0.132325	144.294	0.00132325	8.15267
