LECROYWR104Xi,20182,Waveform
Segments,1,SegmentSize,1001
Segment,TrigTime,TimeSinceSegment1
#1,18-Mar-2015 18:23:08,0                 
Time,Ampl
-2.28e-008,-0.00124046
-2.27e-008,-0.00129008
-2.26e-008,-0.00127519
-2.25e-008,-0.00126279
-2.24e-008,-0.0012355
-2.23e-008,-0.00126031
-2.22e-008,-0.00120573
-2.21e-008,-0.00127023
-2.2e-008,-0.00128511
-2.19e-008,-0.00126031
-2.18e-008,-0.00130744
-2.17e-008,-0.00125286
-2.16e-008,-0.00116355
-2.15e-008,-0.00115114
-2.14e-008,-0.00113378
-2.13e-008,-0.00124046
-2.12e-008,-0.00139676
-2.11e-008,-0.00152328
-2.1e-008,-0.00154809
-2.09e-008,-0.00148111
-2.08e-008,-0.00138931
-2.07e-008,-0.00128263
-2.06e-008,-0.00129008
-2.05e-008,-0.00122805
-2.04e-008,-0.00104198
-2.03e-008,-0.00092042
-2.02e-008,-0.000880725
-2.01e-008,-0.000908015
-2e-008,-0.00106927
-1.99e-008,-0.00117843
-1.98e-008,-0.00114618
-1.97e-008,-0.00112137
-1.96e-008,-0.00108416
-1.95e-008,-0.00102958
-1.94e-008,-0.00111145
-1.93e-008,-0.00114618
-1.92e-008,-0.00108664
-1.91e-008,-0.0011437
-1.9e-008,-0.00113378
-1.89e-008,-0.00111393
-1.88e-008,-0.00120076
-1.87e-008,-0.00132233
-1.86e-008,-0.00136698
-1.85e-008,-0.00146374
-1.84e-008,-0.00145382
-1.83e-008,-0.00142901
-1.82e-008,-0.00144389
-1.81e-008,-0.00142156
-1.8e-008,-0.00133969
-1.79e-008,-0.00132729
-1.78e-008,-0.0013124
-1.77e-008,-0.00114866
-1.76e-008,-0.00107176
-1.75e-008,-0.000970038
-1.74e-008,-0.000917939
-1.73e-008,-0.000903053
-1.72e-008,-0.000915458
-1.71e-008,-0.000915458
-1.7e-008,-0.000999809
-1.69e-008,-0.0010395
-1.68e-008,-0.0010792
-1.67e-008,-0.00115611
-1.66e-008,-0.00127023
-1.65e-008,-0.0014166
-1.64e-008,-0.00153073
-1.63e-008,-0.00162748
-1.62e-008,-0.00162748
-1.61e-008,-0.00155553
-1.6e-008,-0.00147366
-1.59e-008,-0.00133473
-1.58e-008,-0.0013645
-1.57e-008,-0.00132481
-1.56e-008,-0.00132729
-1.55e-008,-0.00129008
-1.54e-008,-0.00128511
-1.53e-008,-0.00114866
-1.52e-008,-0.00106431
-1.51e-008,-0.00105687
-1.5e-008,-0.00108168
-1.49e-008,-0.00115611
-1.48e-008,-0.00126031
-1.47e-008,-0.0013645
-1.46e-008,-0.00151584
-1.45e-008,-0.00151584
-1.44e-008,-0.00154809
-1.43e-008,-0.00157538
-1.42e-008,-0.0016126
-1.41e-008,-0.00164237
-1.4e-008,-0.0016374
-1.39e-008,-0.00157042
-1.38e-008,-0.00141164
-1.37e-008,-0.00127023
-1.36e-008,-0.00120324
-1.35e-008,-0.00119084
-1.34e-008,-0.00124294
-1.33e-008,-0.00126031
-1.32e-008,-0.00125534
-1.31e-008,-0.00128511
-1.3e-008,-0.00138435
-1.29e-008,-0.00137939
-1.28e-008,-0.00137939
-1.27e-008,-0.0013
-1.26e-008,-0.00119828
-1.25e-008,-0.00118092
-1.24e-008,-0.00111889
-1.23e-008,-0.0011834
-1.22e-008,-0.00135458
-1.21e-008,-0.00148359
-1.2e-008,-0.00151832
-1.19e-008,-0.00146622
-1.18e-008,-0.00139427
-1.17e-008,-0.00125286
-1.16e-008,-0.00126527
-1.15e-008,-0.00133969
-1.14e-008,-0.00129008
-1.13e-008,-0.00118092
-1.12e-008,-0.00110153
-1.11e-008,-0.0010792
-1.1e-008,-0.00113378
-1.09e-008,-0.00129504
-1.08e-008,-0.00134714
-1.07e-008,-0.00137939
-1.06e-008,-0.00138187
-1.05e-008,-0.00141164
-1.04e-008,-0.00149103
-1.03e-008,-0.0015208
-1.02e-008,-0.00150095
-1.01e-008,-0.00143149
-1e-008,-0.00139427
-9.9e-009,-0.00133721
-9.8e-009,-0.00147118
-9.7e-009,-0.00148607
-9.6e-009,-0.00147118
-9.5e-009,-0.00144885
-9.4e-009,-0.00142653
-9.3e-009,-0.00133969
-9.2e-009,-0.00129752
-9.1e-009,-0.00127271
-9e-009,-0.00116851
-8.9e-009,-0.00117347
-8.8e-009,-0.00113378
-8.7e-009,-0.00115611
-8.6e-009,-0.0013
-8.5e-009,-0.00148111
-8.4e-009,-0.00154065
-8.3e-009,-0.00160267
-8.2e-009,-0.00158779
-8.1e-009,-0.00151088
-8e-009,-0.00151088
-7.9e-009,-0.00148855
-7.8e-009,-0.00141412
-7.7e-009,-0.0014563
-7.6e-009,-0.00147863
-7.5e-009,-0.0015084
-7.4e-009,-0.00157042
-7.3e-009,-0.00159027
-7.2e-009,-0.0015605
-7.1e-009,-0.00150095
-7e-009,-0.00140668
-6.9e-009,-0.00126775
-6.8e-009,-0.00121813
-6.7e-009,-0.00117099
-6.6e-009,-0.00112385
-6.5e-009,-0.00116603
-6.4e-009,-0.00120821
-6.3e-009,-0.00114618
-6.2e-009,-0.0011834
-6.1e-009,-0.00120821
-6e-009,-0.00120821
-5.9e-009,-0.00134962
-5.8e-009,-0.00139924
-5.7e-009,-0.00145878
-5.6e-009,-0.00154065
-5.5e-009,-0.00159523
-5.4e-009,-0.00163492
-5.3e-009,-0.00166469
-5.2e-009,-0.00169695
-5.1e-009,-0.00160267
-5e-009,-0.00154313
-4.9e-009,-0.00147118
-4.8e-009,-0.00138187
-4.7e-009,-0.0013521
-4.6e-009,-0.00138435
-4.5e-009,-0.00138683
-4.4e-009,-0.00141164
-4.3e-009,-0.00142156
-4.2e-009,-0.0012876
-4.1e-009,-0.00114618
-4e-009,-0.00110897
-3.9e-009,-0.00106183
-3.8e-009,-0.00112882
-3.7e-009,-0.00115114
-3.6e-009,-0.00113378
-3.5e-009,-0.00111889
-3.4e-009,-0.00104447
-3.3e-009,-0.000967557
-3.2e-009,-0.000972519
-3.1e-009,-0.000952672
-3e-009,-0.000952672
-2.9e-009,-0.00105687
-2.8e-009,-0.00106431
-2.7e-009,-0.00107424
-2.6e-009,-0.00120573
-2.5e-009,-0.00128263
-2.4e-009,-0.00133473
-2.3e-009,-0.00133969
-2.2e-009,-0.00137939
-2.1e-009,-0.00138931
-2e-009,-0.00143645
-1.9e-009,-0.00145382
-1.8e-009,-0.0014042
