LECROYWR104Xi,20182,Waveform
Segments,1,SegmentSize,1002
Segment,TrigTime,TimeSinceSegment1
#1,18-Mar-2015 18:26:04,0                 
Time,Ampl
-2.28046e-008,-0.030038
-2.27046e-008,-0.0217183
-2.26046e-008,-0.0165985
-2.25046e-008,-0.0114787
-2.24046e-008,-0.00763887
-2.23046e-008,-0.00187909
-2.22046e-008,0.00388069
-2.21046e-008,0.00196076
-2.20046e-008,-0.00443899
-2.19046e-008,-0.0140386
-2.18046e-008,-0.0210784
-2.17046e-008,-0.0165985
-2.16046e-008,-0.00763887
-2.15046e-008,-0.00059914
-2.14046e-008,-0.00059914
-2.13046e-008,-0.00315904
-2.12046e-008,-0.00763887
-2.11046e-008,-0.0101988
-2.10046e-008,-0.0108387
-2.09046e-008,-0.0101988
-2.08046e-008,-0.00891882
-2.07046e-008,-0.00699889
-2.06046e-008,-0.00187909
-2.05046e-008,0.00260074
-2.04046e-008,0.00708057
-2.03046e-008,0.00708057
-2.02046e-008,0.00836052
-2.01046e-008,0.0102804
-2.00046e-008,0.00900049
-1.99046e-008,0.00900049
-1.98046e-008,0.00580061
-1.97046e-008,4.08356e-005
-1.96046e-008,-0.00059914
-1.95046e-008,-0.00251907
-1.94046e-008,-0.00251907
-1.93046e-008,-0.00635892
-1.92046e-008,-0.00827884
-1.91046e-008,-0.00827884
-1.90046e-008,-0.00443899
-1.89046e-008,0.00388069
-1.88046e-008,0.0102804
-1.87046e-008,0.0186001
-1.86046e-008,0.0218
-1.85046e-008,0.0237199
-1.84046e-008,0.0275598
-1.83046e-008,0.0275598
-1.82046e-008,0.02244
-1.81046e-008,0.0160402
-1.80046e-008,0.00708057
-1.79046e-008,0.00388069
-1.78046e-008,0.00452066
-1.77046e-008,0.00580061
-1.76046e-008,0.00516064
-1.75046e-008,0.00196076
-1.74046e-008,-0.00123912
-1.73046e-008,-0.00443899
-1.72046e-008,-0.00315904
-1.71046e-008,-0.00123912
-1.70046e-008,0.00196076
-1.69046e-008,0.00132079
-1.68046e-008,-0.00187909
-1.67046e-008,-0.00891882
-1.66046e-008,-0.0159586
-1.65046e-008,-0.0217183
-1.64046e-008,-0.0242782
-1.63046e-008,-0.0204384
-1.62046e-008,-0.0095588
-1.61046e-008,0.00132079
-1.60046e-008,0.0122004
-1.59046e-008,0.0179601
-1.58046e-008,0.0186001
-1.57046e-008,0.0160402
-1.56046e-008,0.00900049
-1.55046e-008,0.00388069
-1.54046e-008,-0.00059914
-1.53046e-008,-0.00315904
-1.52046e-008,-0.00763887
-1.51046e-008,-0.0114787
-1.50046e-008,-0.0172385
-1.49046e-008,-0.0172385
-1.48046e-008,-0.0146786
-1.47046e-008,-0.00763887
-1.46046e-008,-0.00315904
-1.45046e-008,4.08356e-005
-1.44046e-008,-0.00123912
-1.43046e-008,-0.00251907
-1.42046e-008,0.000680811
-1.41046e-008,0.00388069
-1.40046e-008,0.00324071
-1.39046e-008,0.00132079
-1.38046e-008,-0.00379902
-1.37046e-008,-0.0095588
-1.36046e-008,-0.00891882
-1.35046e-008,-0.00443899
-1.34046e-008,-0.00059914
-1.33046e-008,-0.00059914
-1.32046e-008,-0.00443899
-1.31046e-008,-0.00827884
-1.30046e-008,-0.0101988
-1.29046e-008,-0.0101988
-1.28046e-008,-0.0121187
-1.27046e-008,-0.0101988
-1.26046e-008,-0.0108387
-1.25046e-008,-0.00763887
-1.24046e-008,0.00196076
-1.23046e-008,0.0109204
-1.22046e-008,0.0173202
-1.21046e-008,0.0141203
-1.20046e-008,0.0102804
-1.19046e-008,0.00132079
-1.18046e-008,-0.00315904
-1.17046e-008,-0.00699889
-1.16046e-008,-0.00763887
-1.15046e-008,-0.00763887
-1.14046e-008,-0.0095588
-1.13046e-008,-0.0153186
-1.12046e-008,-0.0178785
-1.11046e-008,-0.0191584
-1.10046e-008,-0.0159586
-1.09046e-008,-0.00891882
-1.08046e-008,-0.00187909
-1.07046e-008,0.00452066
-1.06046e-008,0.00836052
-1.05046e-008,0.0109204
-1.04046e-008,0.0147603
-1.03046e-008,0.0166802
-1.02046e-008,0.0160402
-1.01046e-008,0.0102804
-1.00046e-008,0.00388069
-9.90457e-009,0.000680811
-9.80457e-009,0.00132079
-9.70457e-009,0.00388069
-9.60457e-009,0.00964047
-9.50457e-009,0.0109204
-9.40457e-009,0.00836052
-9.30457e-009,0.00196076
-9.20457e-009,-0.00635892
-9.10457e-009,-0.0108387
-9.00457e-009,-0.0165985
-8.90457e-009,-0.0172385
-8.80457e-009,-0.0178785
-8.70457e-009,-0.0217183
-8.60457e-009,-0.0255582
-8.50457e-009,-0.0281181
-8.40457e-009,-0.0287581
-8.30457e-009,-0.0217183
-8.20457e-009,-0.0159586
-8.10457e-009,-0.0101988
-8.00457e-009,-0.00507897
-7.90457e-009,-0.00251907
-7.80457e-009,-0.00059914
-7.70457e-009,-0.00251907
-7.60457e-009,-0.00187909
-7.50457e-009,-0.00251907
-7.40457e-009,-0.00059914
-7.30457e-009,-0.00123912
-7.20457e-009,0.00388069
-7.10457e-009,0.00452066
-7.00457e-009,0.00644059
-6.90457e-009,0.00772054
-6.80457e-009,0.00644059
-6.70457e-009,0.00836052
-6.60457e-009,0.00580061
-6.50457e-009,-0.00059914
-6.40457e-009,-0.00251907
-6.30457e-009,-0.00315904
-6.20457e-009,-0.00251907
-6.10457e-009,0.000680811
-6.00457e-009,0.00324071
-5.90457e-009,0.00388069
-5.80457e-009,0.00708057
-5.70457e-009,0.00836052
-5.60457e-009,0.0128403
-5.50457e-009,0.0160402
-5.40457e-009,0.0192401
-5.30457e-009,0.0186001
-5.20457e-009,0.02116
-5.10457e-009,0.02052
-5.00457e-009,0.0154002
-4.90457e-009,0.0122004
-4.80457e-009,0.00772054
-4.70457e-009,0.00708057
-4.60457e-009,0.00708057
-4.50457e-009,0.00900049
-4.40457e-009,0.00644059
-4.30457e-009,0.00452066
-4.20457e-009,0.00132079
-4.10457e-009,-0.00379902
-4.00457e-009,-0.00379902
-3.90457e-009,-0.00379902
-3.80457e-009,-0.00315904
-3.70457e-009,-0.00187909
-3.60457e-009,-0.00187909
-3.50457e-009,-0.00379902
-3.40457e-009,-0.00443899
-3.30457e-009,-0.00699889
-3.20457e-009,-0.00891882
-3.10457e-009,-0.0101988
-3.00457e-009,-0.00635892
-2.90457e-009,0.000680811
-2.80457e-009,0.00836052
-2.70457e-009,0.0147603
-2.60457e-009,0.0192401
-2.50457e-009,0.0179601
-2.40457e-009,0.0141203
-2.30457e-009,0.0109204
-2.20457e-009,0.00900049
-2.10457e-009,0.00644059
-2.00457e-009,0.00324071
-1.90457e-009,-0.00059914
-1.80457e-009,-0.00507897
-1.70457e-009,-0.0095588
-1.60457e-009,-0.0140386
-1.50457e-009,-0.0178785
-1.40457e-009,-0.0191584
-1.30457e-009,-0.0217183
-1.20457e-009,-0.0210784
-1.10457e-009,-0.0185185
-1.00457e-009,-0.0140386
-9.0457e-010,-0.0127587
-8.0457e-010,-0.0121187
-7.0457e-010,-0.00699889
-6.0457e-010,-0.00379902
-5.0457e-010,-0.00059914
-4.0457e-010,0.00324071
-3.0457e-010,0.00324071
-2.0457e-010,0.00196076
-1.0457e-010,-0.00379902
-4.56992e-012,-0.00635892
9.54301e-011,-0.00827884
1.9543e-010,-0.00827884
2.9543e-010,-0.00891882
3.9543e-010,-0.0146786
4.9543e-010,-0.0204384
5.9543e-010,-0.0268381
6.9543e-010,-0.0261982
7.9543e-010,-0.0261982
8.9543e-010,-0.0229983
9.9543e-010,-0.0178785
1.09543e-009,-0.0159586
1.19543e-009,-0.0140386
1.29543e-009,-0.0153186
1.39543e-009,-0.0140386
1.49543e-009,-0.0159586
1.59543e-009,-0.0165985
1.69543e-009,-0.0101988
1.79543e-009,-0.00059914
1.89543e-009,0.00708057
1.99543e-009,0.0128403
2.09543e-009,0.0115604
2.19543e-009,0.00516064
2.29543e-009,-0.00251907
2.39543e-009,-0.00699889
2.49543e-009,-0.0095588
2.59543e-009,-0.00891882
2.69543e-009,-0.0095588
2.79543e-009,-0.00891882
2.89543e-009,-0.00443899
2.99543e-009,0.000680811
3.09543e-009,0.00132079
3.19543e-009,-0.00059914
3.29543e-009,-0.00827884
3.39543e-009,-0.0127587
3.49543e-009,-0.0127587
3.59543e-009,-0.00507897
3.69543e-009,0.00260074
3.79543e-009,0.00900049
3.89543e-009,0.0102804
3.99543e-009,0.00580061
4.09543e-009,0.00260074
4.19543e-009,-0.00443899
4.29543e-009,-0.00891882
4.39543e-009,-0.00763887
4.49543e-009,-0.00251907
4.59543e-009,0.00516064
4.69543e-009,0.0160402
4.79543e-009,0.02308
4.89543e-009,0.0275598
4.99543e-009,0.0288397
5.09543e-009,0.0256399
5.19543e-009,0.0186001
5.29543e-009,0.00900049
5.39543e-009,0.00388069
5.49543e-009,0.00260074
5.59543e-009,0.00772054
5.69543e-009,0.0179601
5.79543e-009,0.0281998
5.89543e-009,0.0377994
5.99543e-009,0.0416392
6.09543e-009,0.0397193
6.19543e-009,0.0333196
6.29543e-009,0.02244
6.39543e-009,0.0102804
6.49543e-009,0.00388069
6.59543e-009,0.000680811
6.69543e-009,4.08356e-005
6.79543e-009,0.000680811
6.89543e-009,0.00132079
6.99543e-009,-0.00251907
7.09543e-009,-0.00635892
7.19543e-009,-0.00763887
7.29543e-009,-0.0114787
7.39543e-009,-0.0114787
7.49543e-009,-0.0133986
7.59543e-009,-0.0140386
7.69543e-009,-0.0133986
7.79543e-009,-0.0108387
7.89543e-009,-0.0095588
7.99543e-009,-0.00763887
8.09543e-009,-0.00763887
8.19543e-009,-0.00891882
8.29543e-009,-0.00827884
8.39543e-009,-0.0108387
8.49543e-009,-0.0121187
8.59543e-009,-0.0108387
8.69543e-009,-0.00763887
8.79543e-009,-0.00187909
8.89543e-009,0.00388069
8.99543e-009,0.00772054
9.09543e-009,0.00772054
9.19543e-009,0.00708057
9.29543e-009,0.00452066
9.39543e-009,0.00260074
9.49543e-009,-0.00059914
9.59543e-009,-0.00315904
9.69543e-009,-0.00507897
9.79543e-009,-0.00507897
9.89543e-009,-0.00059914
9.99543e-009,0.00708057
1.00954e-008,0.0115604
1.01954e-008,0.0154002
1.02954e-008,0.0102804
1.03954e-008,0.00452066
