LECROYWR104Xi,20182,Waveform
Segments,1,SegmentSize,1002
Segment,TrigTime,TimeSinceSegment1
#1,18-Mar-2015 18:24:31,0                 
Time,Ampl
-2.28201e-008,-0.00763887
-2.27201e-008,-0.00763887
-2.26201e-008,-0.00507897
-2.25201e-008,-0.00123912
-2.24201e-008,0.000680811
-2.23201e-008,0.00324071
-2.22201e-008,0.00708057
-2.21201e-008,0.00772054
-2.20201e-008,0.0134803
-2.19201e-008,0.0192401
-2.18201e-008,0.0269198
-2.17201e-008,0.0288397
-2.16201e-008,0.0256399
-2.15201e-008,0.0186001
-2.14201e-008,0.0147603
-2.13201e-008,0.0102804
-2.12201e-008,0.00580061
-2.11201e-008,0.00324071
-2.10201e-008,0.00324071
-2.09201e-008,0.00260074
-2.08201e-008,0.00260074
-2.07201e-008,0.00324071
-2.06201e-008,0.00388069
-2.05201e-008,0.00324071
-2.04201e-008,0.00324071
-2.03201e-008,0.000680811
-2.02201e-008,0.00132079
-2.01201e-008,0.00132079
-2.00201e-008,0.00196076
-1.99201e-008,0.000680811
-1.98201e-008,0.00452066
-1.97201e-008,0.00708057
-1.96201e-008,0.0141203
-1.95201e-008,0.0166802
-1.94201e-008,0.0192401
-1.93201e-008,0.0186001
-1.92201e-008,0.0179601
-1.91201e-008,0.0141203
-1.90201e-008,0.0154002
-1.89201e-008,0.0141203
-1.88201e-008,0.0115604
-1.87201e-008,0.0128403
-1.86201e-008,0.0134803
-1.85201e-008,0.0115604
-1.84201e-008,0.0102804
-1.83201e-008,0.00580061
-1.82201e-008,0.00516064
-1.81201e-008,0.00772054
-1.80201e-008,0.0109204
-1.79201e-008,0.0115604
-1.78201e-008,0.0109204
-1.77201e-008,0.00580061
-1.76201e-008,0.00196076
-1.75201e-008,0.00260074
-1.74201e-008,0.00452066
-1.73201e-008,0.00452066
-1.72201e-008,0.00324071
-1.71201e-008,-0.00315904
-1.70201e-008,-0.00443899
-1.69201e-008,-0.00443899
-1.68201e-008,-0.00059914
-1.67201e-008,0.00324071
-1.66201e-008,0.00772054
-1.65201e-008,0.0102804
-1.64201e-008,0.0128403
-1.63201e-008,0.0186001
-1.62201e-008,0.0192401
-1.61201e-008,0.0154002
-1.60201e-008,0.0109204
-1.59201e-008,0.00836052
-1.58201e-008,0.00772054
-1.57201e-008,0.00772054
-1.56201e-008,0.00580061
-1.55201e-008,0.00132079
-1.54201e-008,-0.00379902
-1.53201e-008,-0.00635892
-1.52201e-008,-0.00891882
-1.51201e-008,-0.00699889
-1.50201e-008,-0.00507897
-1.49201e-008,-0.00315904
-1.48201e-008,0.00260074
-1.47201e-008,0.00708057
-1.46201e-008,0.00772054
-1.45201e-008,0.00772054
-1.44201e-008,0.00516064
-1.43201e-008,0.000680811
-1.42201e-008,-0.00123912
-1.41201e-008,-0.00123912
-1.40201e-008,0.00132079
-1.39201e-008,0.00644059
-1.38201e-008,0.00964047
-1.37201e-008,0.0109204
-1.36201e-008,0.0102804
-1.35201e-008,0.00836052
-1.34201e-008,0.00388069
-1.33201e-008,0.00196076
-1.32201e-008,-0.00059914
-1.31201e-008,-0.00379902
-1.30201e-008,-0.00571894
-1.29201e-008,-0.00507897
-1.28201e-008,-0.00187909
-1.27201e-008,0.000680811
-1.26201e-008,0.00388069
-1.25201e-008,0.00452066
-1.24201e-008,0.00772054
-1.23201e-008,0.00836052
-1.22201e-008,0.00900049
-1.21201e-008,0.0128403
-1.20201e-008,0.0122004
-1.19201e-008,0.00964047
-1.18201e-008,0.00836052
-1.17201e-008,0.00772054
-1.16201e-008,0.00772054
-1.15201e-008,0.00644059
-1.14201e-008,0.00452066
-1.13201e-008,-0.00123912
-1.12201e-008,-0.00699889
-1.11201e-008,-0.0101988
-1.10201e-008,-0.0146786
-1.09201e-008,-0.0159586
-1.08201e-008,-0.0146786
-1.07201e-008,-0.0121187
-1.06201e-008,-0.00763887
-1.05201e-008,-0.00379902
-1.04201e-008,0.00196076
-1.03201e-008,0.00452066
-1.02201e-008,0.00708057
-1.01201e-008,0.00772054
-1.00201e-008,0.00836052
-9.92009e-009,0.00516064
-9.82009e-009,0.00324071
-9.72009e-009,-0.00315904
-9.62009e-009,-0.00507897
-9.52009e-009,-0.00763887
-9.42009e-009,-0.00571894
-9.32009e-009,-0.00315904
-9.22009e-009,-0.00059914
-9.12009e-009,-0.00123912
-9.02009e-009,-0.00187909
-8.92009e-009,-0.00251907
-8.82009e-009,0.00132079
-8.72009e-009,0.00388069
-8.62009e-009,0.00516064
-8.52009e-009,0.00644059
-8.42009e-009,0.00580061
-8.32009e-009,0.00260074
-8.22009e-009,-0.00187909
-8.12009e-009,-0.00123912
-8.02009e-009,0.00132079
-7.92009e-009,0.00260074
-7.82009e-009,0.00452066
-7.72009e-009,0.00324071
-7.62009e-009,0.00132079
-7.52009e-009,-0.00315904
-7.42009e-009,-0.00827884
-7.32009e-009,-0.00891882
-7.22009e-009,-0.0121187
-7.12009e-009,-0.0108387
-7.02009e-009,-0.00699889
-6.92009e-009,-0.00251907
-6.82009e-009,0.00324071
-6.72009e-009,0.00708057
-6.62009e-009,0.00964047
-6.52009e-009,0.00580061
-6.42009e-009,-0.00379902
-6.32009e-009,-0.0101988
-6.22009e-009,-0.0172385
-6.12009e-009,-0.0159586
-6.02009e-009,-0.0101988
-5.92009e-009,-0.00443899
-5.82009e-009,-0.00059914
-5.72009e-009,0.00260074
-5.62009e-009,0.00452066
-5.52009e-009,0.00388069
-5.42009e-009,0.00324071
-5.32009e-009,4.08356e-005
-5.22009e-009,-0.00187909
-5.12009e-009,-0.00571894
-5.02009e-009,-0.00507897
-4.92009e-009,-0.00443899
-4.82009e-009,-0.00507897
-4.72009e-009,-0.0095588
-4.62009e-009,-0.0114787
-4.52009e-009,-0.0140386
-4.42009e-009,-0.0159586
-4.32009e-009,-0.0140386
-4.22009e-009,-0.0114787
-4.12009e-009,-0.0101988
-4.02009e-009,-0.0101988
-3.92009e-009,-0.0095588
-3.82009e-009,-0.0146786
-3.72009e-009,-0.0185185
-3.62009e-009,-0.0236383
-3.52009e-009,-0.0242782
-3.42009e-009,-0.0223583
-3.32009e-009,-0.0204384
-3.22009e-009,-0.0172385
-3.12009e-009,-0.0127587
-3.02009e-009,-0.00827884
-2.92009e-009,-0.00763887
-2.82009e-009,-0.00571894
-2.72009e-009,-0.00315904
-2.62009e-009,0.000680811
-2.52009e-009,0.00132079
-2.42009e-009,0.00196076
-2.32009e-009,-0.00187909
-2.22009e-009,-0.00251907
-2.12009e-009,-0.00507897
-2.02009e-009,-0.00635892
-1.92009e-009,-0.00635892
-1.82009e-009,-0.00507897
-1.72009e-009,-0.00379902
-1.62009e-009,-0.00187909
-1.52009e-009,-0.00059914
-1.42009e-009,4.08356e-005
-1.32009e-009,-0.00187909
-1.22009e-009,-0.00443899
-1.12009e-009,-0.00571894
-1.02009e-009,-0.00443899
-9.20087e-010,-0.00315904
-8.20087e-010,-0.00123912
-7.20087e-010,4.08356e-005
-6.20087e-010,0.000680811
-5.20087e-010,4.08356e-005
-4.20087e-010,-0.00059914
-3.20087e-010,-0.00315904
-2.20087e-010,-0.00571894
-1.20087e-010,-0.00699889
-2.00872e-011,-0.00571894
7.99128e-011,-0.00763887
1.79913e-010,-0.00443899
2.79913e-010,-0.00443899
3.79913e-010,-0.00507897
4.79913e-010,-0.00635892
5.79913e-010,-0.0095588
6.79913e-010,-0.0127587
7.79913e-010,-0.0121187
8.79913e-010,-0.0095588
9.79913e-010,-0.00571894
1.07991e-009,-0.00379902
1.17991e-009,-0.00443899
1.27991e-009,-0.00827884
1.37991e-009,-0.0121187
1.47991e-009,-0.0153186
1.57991e-009,-0.0178785
1.67991e-009,-0.0185185
1.77991e-009,-0.0146786
1.87991e-009,-0.0108387
1.97991e-009,-0.00635892
2.07991e-009,-0.00443899
2.17991e-009,-0.00187909
2.27991e-009,0.00196076
2.37991e-009,0.00324071
2.47991e-009,0.00324071
2.57991e-009,0.00260074
2.67991e-009,0.000680811
2.77991e-009,4.08356e-005
2.87991e-009,-0.00507897
2.97991e-009,-0.00699889
3.07991e-009,-0.0108387
3.17991e-009,-0.0108387
3.27991e-009,-0.00763887
3.37991e-009,-0.00443899
3.47991e-009,-0.00251907
3.57991e-009,-0.00123912
3.67991e-009,-0.00059914
3.77991e-009,0.000680811
3.87991e-009,4.08356e-005
3.97991e-009,0.00132079
4.07991e-009,0.00388069
4.17991e-009,0.00900049
4.27991e-009,0.0122004
4.37991e-009,0.0141203
4.47991e-009,0.0147603
4.57991e-009,0.0128403
4.67991e-009,0.0128403
4.77991e-009,0.00900049
4.87991e-009,0.00260074
4.97991e-009,-0.00059914
5.07991e-009,-0.00251907
5.17991e-009,0.00132079
5.27991e-009,0.00836052
5.37991e-009,0.0147603
5.47991e-009,0.0160402
5.57991e-009,0.0115604
5.67991e-009,0.00900049
5.77991e-009,0.00516064
5.87991e-009,0.00708057
5.97991e-009,0.00772054
6.07991e-009,0.00388069
6.17991e-009,4.08356e-005
6.27991e-009,-0.00507897
6.37991e-009,-0.00763887
6.47991e-009,-0.00635892
6.57991e-009,-0.00699889
6.67991e-009,-0.00827884
6.77991e-009,-0.00827884
6.87991e-009,-0.00635892
6.97991e-009,-0.00379902
7.07991e-009,0.00196076
7.17991e-009,0.00388069
7.27991e-009,0.00324071
7.37991e-009,0.00388069
7.47991e-009,0.00196076
7.57991e-009,0.00196076
7.67991e-009,0.00260074
7.77991e-009,0.00132079
7.87991e-009,-0.00187909
7.97991e-009,-0.00635892
8.07991e-009,-0.00827884
8.17991e-009,-0.00891882
8.27991e-009,-0.00635892
8.37991e-009,-0.00059914
8.47991e-009,0.00324071
8.57991e-009,0.00836052
8.67991e-009,0.00964047
8.77991e-009,0.00708057
8.87991e-009,0.00644059
8.97991e-009,0.000680811
9.07991e-009,-0.00507897
9.17991e-009,-0.00827884
9.27991e-009,-0.0121187
9.37991e-009,-0.0153186
9.47991e-009,-0.0204384
9.57991e-009,-0.0236383
9.67991e-009,-0.0223583
9.77991e-009,-0.0178785
9.87991e-009,-0.0127587
9.97991e-009,-0.0101988
1.00799e-008,-0.00763887
1.01799e-008,-0.00763887
1.02799e-008,-0.00827884
1.03799e-008,-0.00571894
1.04799e-008,-0.00635892
1.05799e-008,-0.00763887
1.06799e-008,-0.00763887
1.07799e-008,-0.00827884
1.08799e-008,-0.00699889
1.09799e-008,-0.00443899
1.10799e-008,-0.00315904
1.11799e-008,-0.00315904
1.12799e-008,-0.00123912
1.13799e-008,0.00132079
1.14799e-008,0.00324071
1.15799e-008,0.00580061
1.16799e-008,0.00644059
1.17799e-008,0.00644059
1.18799e-008,0.00836052
1.19799e-008,0.00964047
1.20799e-008,0.00900049
1.21799e-008,0.00836052
1.22799e-008,0.00452066
1.23799e-008,0.00132079
1.24799e-008,0.00196076
1.25799e-008,0.00452066
1.26799e-008,0.00772054
1.27799e-008,0.00964047
1.28799e-008,0.00900049
1.29799e-008,0.00708057
1.30799e-008,0.00516064
1.31799e-008,0.00260074
1.32799e-008,-0.00187909
1.33799e-008,-0.00699889
1.34799e-008,-0.0095588
1.35799e-008,-0.0127587
1.36799e-008,-0.0133986
1.37799e-008,-0.0114787
1.38799e-008,-0.0095588
1.39799e-008,-0.00699889
1.40799e-008,-0.00379902
1.41799e-008,-0.00187909
1.42799e-008,-0.00251907
1.43799e-008,-0.00379902
1.44799e-008,-0.00763887
1.45799e-008,-0.00827884
1.46799e-008,-0.00827884
1.47799e-008,-0.00571894
1.48799e-008,-0.00059914
1.49799e-008,0.00452066
1.50799e-008,0.00772054
1.51799e-008,0.00836052
1.52799e-008,0.00836052
1.53799e-008,0.00516064
1.54799e-008,0.00388069
1.55799e-008,0.00452066
1.56799e-008,0.00580061
1.57799e-008,0.00580061
1.58799e-008,0.00580061
1.59799e-008,0.00644059
1.60799e-008,0.00708057
1.61799e-008,0.00964047
1.62799e-008,0.00900049
1.63799e-008,0.00708057
1.64799e-008,0.00324071
1.65799e-008,-0.00123912
1.66799e-008,-0.00187909
1.67799e-008,-0.00187909
1.68799e-008,-0.00251907
1.69799e-008,-0.00251907
1.70799e-008,-0.00187909
1.71799e-008,0.000680811
1.72799e-008,0.00388069
1.73799e-008,0.00900049
1.74799e-008,0.00964047
1.75799e-008,0.00836052
1.76799e-008,0.00324071
1.77799e-008,-0.00251907
1.78799e-008,-0.00571894
1.79799e-008,-0.00443899
1.80799e-008,-0.00123912
1.81799e-008,0.00196076
1.82799e-008,0.00324071
1.83799e-008,0.00260074
1.84799e-008,4.08356e-005
1.85799e-008,-0.00315904
1.86799e-008,-0.00827884
1.87799e-008,-0.0114787
1.88799e-008,-0.0121187
